AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-12,-70,-83,-179,-39,34,-382,34,-28,-434,-178,-260,-1273,-59
-14,-69,-77,-180,-40,37,-383,34,-31,-432,-182,-261,-1272,-62
-11,-67,-57,-180,-37,45,-384,13,-28,-433,-179,-261,-1272,-41
-8,-65,-55,-178,-38,45,-384,2,-25,-434,-174,-257,-1272,-39
-14,-64,-64,-182,-43,38,-382,21,-25,-432,-175,-264,-1272,-60
-22,-67,-58,-186,-44,34,-379,30,-25,-437,-180,-275,-1273,-64
-21,-72,-53,-181,-48,32,-379,12,-28,-442,-190,-268,-1274,-50
-17,-75,-58,-175,-53,27,-384,0,-33,-439,-197,-259,-1274,-47
-18,-77,-59,-176,-49,25,-386,-2,-32,-435,-193,-268,-1275,-55
-21,-75,-53,-177,-51,25,-385,-3,-28,-436,-191,-269,-1274,-55
-6,-67,-77,-186,-17,60,-385,19,1,-436,-156,-260,-1283,-30
-10,-67,-67,-177,-11,58,-384,25,5,-434,-152,-260,-1282,-29
-10,-67,-56,-178,-8,58,-384,31,7,-435,-149,-260,-1282,-28
-10,-51,-63,-181,-12,61,-385,34,12,-438,-147,-260,-1282,-28
-13,-35,-61,-178,-10,71,-386,33,21,-438,-134,-260,-1282,-26
